545961, 122.472809, 41.531387
545966, 122.582664, 41.377586
545971, 122.670555, 41.333641
545976, 122.780426, 41.311668
545981, 122.912262, 41.157860
546036, 123.022118, 41.047997
546037, 123.175934, 41.047997
546037, 123.351715, 41.026024
546037, 123.549461, 41.026024
546038, 123.813133, 41.026024
546038, 123.988914, 41.069969
546040, 125.131500, 41.047997
546045, 125.241356, 41.069969
546050, 125.439117, 41.091942
546055, 125.636879, 41.135887
546060, 125.746735, 41.135887
546065, 125.944481, 41.245750
546070, 126.076317, 41.267723
546075, 126.274078, 41.377586
546080, 126.471825, 41.509422
546085, 126.559715, 41.641251
546140, 126.779442, 41.751118
546141, 126.867332, 41.795063
546141, 127.043114, 41.926899
546141, 127.152985, 41.904926
546141, 127.284813, 41.992817
546142, 127.438629, 41.948872
546144, 128.119766, 42.124653
546149, 128.273590, 42.234516
546154, 128.383453, 42.344379
546159, 128.581207, 42.432270
546164, 128.713043, 42.651997
546169, 128.844879, 42.893696
546173, 129.020660, 43.091454
546178, 129.218414, 43.377098
546183, 129.350250, 43.662743
546188, 129.548004, 44.014297
546244, 129.701813, 44.409809
546244, 129.877594, 44.849262
546245, 129.987457, 45.310688
546245, 130.251129, 45.772118
546245, 130.382950, 46.189598
546245, 130.602676, 46.585102
546248, 131.371719, 49.573383
546252, 131.525543, 50.100727
546257, 131.591461, 50.496239
546262, 131.701324, 50.957664
546267, 131.811172, 51.397114
546272, 131.899063, 51.792622
546277, 131.943024, 52.276020
546282, 132.052887, 52.715477
546287, 132.184723, 53.198875
546292, 132.294586, 53.616356
546348, 132.382477, 54.055805
546348, 132.448395, 54.495258
546348, 132.514297, 54.780903
546348, 132.624176, 55.110497
546349, 132.756012, 55.440086
546349, 132.821930, 55.659813
546352, 133.547028, 57.659325
546356, 133.590958, 57.835106
546361, 133.678848, 58.230614
546366, 133.810699, 58.384422
546371, 133.898590, 58.648090
546376, 134.030411, 58.911762
546381, 134.206192, 59.175434
546386, 134.294083, 59.417133
546391, 134.447906, 59.702778
546396, 134.557755, 59.900532
546451, 134.667633, 60.120262
546452, 134.777496, 60.318016
546452, 134.865387, 60.449852
546452, 134.997208, 60.581688
546453, 135.085098, 60.779442
546453, 135.216949, 60.889305
546455, 135.700348, 61.636372
546460, 135.744293, 61.812153
546465, 135.854156, 61.943989
546470, 135.854156, 62.075825
546475, 136.007965, 62.207661
546480, 135.964020, 62.295551
546485, 136.073868, 62.471336
546490, 136.051910, 62.581200
546499, 136.095856, 62.866844
546555, 136.139801, 63.086571
546555, 136.183746, 63.218407
546556, 136.249649, 63.372215
546556, 136.271637, 63.569965
546556, 136.381500, 63.767719
546556, 136.425430, 63.987446
546564, 136.776993, 65.173973
546569, 136.908844, 65.261864
546574, 136.930817, 65.393692
546579, 137.018707, 65.591446
546583, 137.106598, 65.745255
546588, 137.150543, 65.767227
546593, 137.238434, 65.943008
546598, 137.304337, 66.074844
546603, 137.436188, 66.162735
546663, 137.436188, 66.250626
546663, 137.633942, 66.426407
546663, 137.699860, 66.492332
546663, 137.831680, 66.536278
546664, 137.875641, 66.734032
546664, 137.985504, 66.756004
546672, 138.644669, 67.261375
546677, 138.688629, 67.437157
546682, 138.732559, 67.481102
546687, 138.842438, 67.525047
546692, 138.908340, 67.612938
546697, 138.974274, 67.612938
546702, 138.996231, 67.612938
546707, 138.974274, 67.700821
546763, 139.084122, 67.656883
546763, 139.084122, 67.656883
546763, 139.128082, 67.656883
546766, 139.194000, 67.656883
546767, 139.172012, 67.634911
546767, 139.172012, 67.634911
546771, 139.303864, 67.590965
546776, 139.325836, 67.590965
546781, 139.347794, 67.656883
546786, 139.369781, 67.612938
546791, 139.347794, 67.547020
546796, 139.369781, 67.612938
546801, 139.523575, 67.525047
546806, 139.479645, 67.547020
546811, 139.611465, 67.503075
546866, 139.699356, 67.459129
546867, 139.765289, 67.349266
546867, 139.875137, 67.239403
546867, 139.985016, 67.217430
546868, 140.006989, 67.129539
546871, 140.160797, 67.019676
546875, 140.819977, 66.514305
546880, 140.995758, 66.448380
546885, 141.083649, 66.448380
546890, 141.215469, 66.448380
546895, 141.457184, 66.448380
546900, 141.501129, 66.360489
546905, 141.698883, 66.338516
546909, 141.830704, 66.338516
546914, 141.962555, 66.228653
546970, 142.116364, 66.206680
546970, 142.248199, 66.118790
546970, 142.380035, 65.986954
546971, 142.555817, 65.877090
546971, 142.687653, 65.679337
546971, 142.819489, 65.569473
546979, 143.544586, 64.339012
546984, 143.566559, 64.207176
546988, 143.698380, 63.987446
546993, 143.764313, 63.767719
546998, 143.940094, 63.613911
547003, 144.027985, 63.438129
547008, 144.027985, 63.240379
547013, 144.225723, 63.064598
547018, 144.291656, 62.910789
547074, 144.357574, 62.735008
547074, 144.445465, 62.559227
547075, 144.533356, 62.405418
547075, 144.687164, 62.229633
547075, 144.731110, 62.031879
547075, 144.819000, 61.922016
547082, 145.346344, 60.713524
547087, 145.368317, 60.515770
547092, 145.302399, 60.383934
547097, 145.434235, 60.230125
547102, 145.368317, 60.076317
547107, 145.434235, 59.922508
547112, 145.390289, 59.790668
547117, 145.412262, 59.614887
547122, 145.390289, 59.548969
547177, 145.302399, 59.417133
547178, 145.324371, 59.307270
547178, 145.302399, 59.219379
547178, 145.192520, 59.131489
547179, 145.192520, 59.021626
547179, 145.060699, 58.823872
547186, 144.577286, 57.901024
547191, 144.423492, 57.725243
547196, 144.357574, 57.527489
547201, 144.247711, 57.373676
547206, 144.137833, 57.219868
547211, 144.071930, 57.088032
547216, 143.808258, 56.890278
547221, 143.566559, 56.714497
547226, 143.412750, 56.538715
547281, 143.214996, 56.494770
547282, 142.951324, 56.297016
547282, 142.665680, 56.099266
547282, 142.423981, 55.989403
547282, 142.094376, 55.857567
547283, 141.764801, 55.769676
547290, 139.699356, 54.978657
547295, 139.325836, 54.956684
547300, 139.128082, 54.802876
547305, 138.908340, 54.671040
547310, 138.600739, 54.605122
547314, 138.315094, 54.561176
547319, 137.963531, 54.341450
547324, 137.743790, 54.319477
547329, 137.370270, 54.187641
547385, 137.062653, 54.055805
547385, 136.864883, 53.989887
547385, 136.535309, 53.792133
547386, 136.271637, 53.704239
